Name,Text
Etheramid,"['Etheramid', 'Tree', 'Index', 'Count', 'top', 'contribution', 'rand', 'ida', 'amount', 'next', 'rest', 'level', 'toSend', 'Participant', 'Participant has inviter', 'Participant has itself', 'Participant has totalPayout', 'Etheramid', '', 'getParticipantById', 'getParticipantByAddress', 'addParticipant', 'getParticipantCount', 'enter', 'top is equal to msg sender', 'If id is greater or equal to Count', 'inviter is equal to Tree ida inviter', 'itself is equal to Tree ida itself', 'totalPayout is equal to Tree ida totalPayout', 'If Tree adr itself corresponds to 0x0', 'inviter is equal to Tree adr inviter', 'itself is equal to Tree adr itself', 'totalPayout is equal to Tree adr totalPayout', ' is equal to itself', ' is equal to Participant', 'Count increments of 1', 'count is equal to Count', 'If  Invalid symbol  Invalid symbol ', 'While  Invalid symbol ', 'Tree next totalPayout increments of toSend', 'rest decreases of toSend', 'next is equal to Tree next inviter', 'Invalid symbol level', 'Tree next totalPayout increments of rest']"
EtherAds,"['EtherAds', 'onlyowners', 'BuyAd', 'ResetContract', 'PayoutEarnings', 'charityFundations', 'charityFoundationIdx', 'officialWebsite', 'ads', 'payoutIdx', 'balance', 'fees', 'contractExpirationTime', 'headerColor', 'maximumDeposit', 'txsThreshold', 'prolongH', 'minDeposits', 'txsPerHour', 'lastHour', 'frozenMinDeposit', 'owners', 'value', 'minimalDeposit', 'id', 'level', 'txsThresholdIndex', 'txsPerLast24hours', 'i', 'currtHour', 'txsCounter', 'amount', 'level0Fee', 'level1Fee', 'level2Fee', 'refId', 'i', 'i', 'refId', 'sharedFee', 'i', 'i', 'id', 'Ad', 'charityFundation', 'Ad has etherAddress', 'Ad has amount', 'Ad has href', 'Ad has anchor', 'Ad has imgId', 'Ad has countryId', 'Ad has refId', 'charityFundation has href', 'charityFundation has anchor', 'charityFundation has imgId', 'EtherAds', '', 'buyAd', 'prolongateContract', 'getMinimalDeposit', 'getCurrentLevel', 'updateTxStats', 'distributeEarnings', 'resetContract', 'setReferralId', 'collectFees', 'changeOwner', 'setOfficialWebsite', 'addCharityFundation', 'resetFoundationtList', 'giveMeat', 'If msg sender corresponds to  Invalid symbol  Invalid symbol ', ' is equal to owner0', ' is equal to owner1', ' is equal to owner2', 'charityFoundationIdx increments of 1', 'If charityFoundationIdx is greater or equal to charityFundations length', 'charityFoundationIdx is equal to 0', 'If value is less then minimalDeposit', 'If value is greater then maximumDeposit', 'value is equal to maximumDeposit', 'If  is greater then 100 Invalid symbol ', 'ads length increments of 1', 'ads id etherAddress is equal to msg sender', 'ads id amount is equal to value', 'ads id href is equal to href', 'ads id imgId is equal to imgId', 'ads id anchor is equal to anchor', 'ads id countryId is equal to countryId', 'balance increments of value', 'headerColor is equal to _headerColor', 'contractExpirationTime is equal to now plus ', 'If  is greater then frozenMinDeposit', 'frozenMinDeposit is equal to ', 'While i is less then 24', 'txsPerLast24hours increments of ', 'i increments of 1', 'i is equal to 0', 'While txsPerLast24hours is greater then ', 'i is equal to i plus 1', 'If lastHour is less then currtHour', 'txsCounter is equal to 0', 'lastHour is equal to currtHour', 'txsCounter increments of 1', ' is equal to txsCounter', 'While True', 'If balance is greater or equal to amount', 'fees increments of amount divided by 100 multiplied by 15', 'If refId corresponds to ', 'balance increments of level0Fee plus level1Fee plus level2Fee', 'refId is equal to uint refId', 'If refId corresponds to ', 'balance increments of level1Fee plus level2Fee', 'refId is equal to uint refId', 'If refId corresponds to ', 'balance increments of level2Fee', 'balance decreases of amount', 'payoutIdx increments of 1', 'If now is greater then contractExpirationTime', 'balance is equal to balance divided by 2', 'ads length is equal to 0', 'payoutIdx is equal to 0', 'contractExpirationTime is equal to now plus 14 days', 'frozenMinDeposit is equal to 0', 'While i is less then 24', ' is equal to 0', 'i increments of 1', 'While i is less then ads length', 'If ads i etherAddress corresponds to referral', 'refId is equal to int', 'i increments of 1', 'ads id refId is equal to refId', 'If fees corresponds to 0', 'While i is less then 3', 'i increments of 1', 'fees is equal to 0', 'While i is less then 3', 'If msg sender corresponds to ', ' is equal to newOwner', 'i increments of 1', 'officialWebsite is equal to url', 'charityFundations length increments of 1', 'charityFundations id href is equal to href', 'charityFundations id anchor is equal to anchor', 'charityFundations id imgId is equal to imgId', 'charityFundations length is equal to 0', 'balance increments of msg value']"
EthVenturesFinal2,"['EthVenturesFinal', 'manager', 'investors', 'total_investors', 'fees', 'balance', 'totaldeposited', 'totalpaidout', 'totaldividends', 'Message_To_Investors', 'owner', 'PRE_payout', 'PRE_amount', 'PRE_i', 'amount', 'alreadyinvestor', 'alreadyinvestor_id', 'i', 'k', 'InvestorArray', 'InvestorArray has etherAddress', 'InvestorArray has amount', 'InvestorArray has percentage_ownership', 'EthVenturesFinal', '', 'Enter', 'NewOwner', 'Emergency', 'EmergencyBalanceReset', 'NewMessage', 'NewManualInvestor', 'ManualDeposit', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 2 ether', 'totalpaidout increments of PRE_amount divided by 100', 'PRE_amount decreases of PRE_amount divided by 100', 'If investors length is different from 0 Invalid symbol ', None, 'PRE_i is less then investors length', 'PRE_payout is equal to PRE_amount multiplied by investors PRE_i percentage_ownership divided by 10000000000', 'totalpaidout increments of PRE_payout', 'totaldividends increments of PRE_payout', 'Message_To_Investors is equal to Dividends have been paid out!', 'fees is equal to amount divided by 100', 'totaldeposited increments of amount', 'amount decreases of amount divided by 100', 'balance increments of amount', None, 'i is less then investors length', 'If msg sender corresponds to investors i etherAddress', 'alreadyinvestor is equal to True', 'alreadyinvestor_id is equal to i', 'If alreadyinvestor corresponds to False', 'total_investors is equal to investors length plus 1', 'investors length increments of 1', 'investors length minus 1 etherAddress is equal to msg sender', 'investors length minus 1 amount is equal to amount', 'investors length minus 1 percentage_ownership is equal to amount divided by totaldeposited multiplied by 10000000000', 'Message_To_Investors is equal to New Investor has joined us!', None, 'k is less then investors length', 'investors k percentage_ownership is equal to investors k amount divided by totaldeposited multiplied by 10000000000', 'investors alreadyinvestor_id amount increments of amount', 'investors alreadyinvestor_id percentage_ownership is equal to investors alreadyinvestor_id amount divided by totaldeposited multiplied by 10000000000', 'If fees is different from 0', 'totalpaidout increments of fees', 'owner is equal to new_owner', 'Message_To_Investors is equal to The contract has a new manager!', 'If balance is different from 0', 'balance is equal to 0', 'Message_To_Investors is equal to Emergency Withdraw has been issued!', 'balance is equal to new_balance', 'Message_To_Investors is equal to The Balance has been edited by the Manager!', 'Message_To_Investors is equal to new_sms', 'total_investors is equal to investors length plus 1', 'investors length increments of 1', 'investors length minus 1 etherAddress is equal to new_investor', 'investors length minus 1 amount is equal to new_amount', 'investors length minus 1 percentage_ownership is equal to new_amount divided by totaldeposited multiplied by 10000000000', 'Message_To_Investors is equal to New manual Investor has been added by the Manager!', 'totaldeposited increments of msg value', 'balance increments of msg value', 'Message_To_Investors is equal to Manual Deposit received from the Manager']"
TheGame1,"['TheGame', 'first_player', 'regeneration', 'jackpot', 'collectedFee', 'playersAddresses', 'playersAmounts', 'totalplayers', 'lastPlayerPaid', 'mainPlayer', 'round', 'amountAlreadyPaidBack', 'amountInvested', 'SIX_HOURS', 'amount', 'TheGame', 'contribute_toTheGame', '', 'restart', 'new_mainPlayer', 'collectFee', 'newfirst_player', 'mainPlayer is equal to msg sender', 'first_player is equal to msg sender', 'regeneration is equal to block timestamp', 'amountAlreadyPaidBack is equal to 0', 'amountInvested is equal to 0', 'totalplayers is equal to 0', 'If amount is less then 1 ether', 'If amount is greater then 100 ether', 'amount is equal to 100 ether', 'If regeneration plus SIX_HOURS is less then block timestamp', 'If totalplayers corresponds to 1', 'If totalplayers corresponds to 2', 'If totalplayers is greater or equal to 3', 'jackpot is equal to 0', 'first_player is equal to msg sender', 'regeneration is equal to block timestamp', 'totalplayers increments of 1', 'amountInvested increments of amount', 'jackpot increments of amount', 'collectedFee increments of amount multiplied by 3 divided by 100', 'round increments of 1', 'regeneration is equal to block timestamp', 'totalplayers increments of 1', 'amountInvested increments of amount', 'jackpot increments of ', 'collectedFee increments of amount multiplied by 3 divided by 100', 'While  is less then  Invalid symbol ', 'amountAlreadyPaidBack increments of ', 'lastPlayerPaid increments of 1', 'If msg sender corresponds to mainPlayer', 'If msg sender corresponds to mainPlayer', 'mainPlayer is equal to new_mainPlayer', 'If msg sender corresponds to mainPlayer', 'If msg sender corresponds to first_player', 'first_player is equal to newfirst_player']"
ProtectTheCastle1,"['ProtectTheCastle', 'jester', 'lastReparation', 'piggyBank', 'collectedFee', 'citizensAddresses', 'citizensAmounts', 'totalCitizens', 'lastCitizenPaid', 'bribedCitizen', 'round', 'amountAlreadyPaidBack', 'amountInvested', 'SIX_HOURS', 'amount', 'ProtectTheCastle', 'repairTheCastle', '', 'surrender', 'newBribedCitizen', 'collectFee', 'newJester', 'bribedCitizen is equal to msg sender', 'jester is equal to msg sender', 'lastReparation is equal to block timestamp', 'amountAlreadyPaidBack is equal to 0', 'amountInvested is equal to 0', 'totalCitizens is equal to 0', 'If amount is less then 10 finney', 'If amount is greater then 100 ether', 'amount is equal to 100 ether', 'If lastReparation plus SIX_HOURS is less then block timestamp', 'If totalCitizens corresponds to 1', 'If totalCitizens corresponds to 2', 'If totalCitizens is greater or equal to 3', 'piggyBank is equal to 0', 'jester is equal to msg sender', 'lastReparation is equal to block timestamp', 'totalCitizens increments of 1', 'amountInvested increments of amount', 'piggyBank increments of amount', 'collectedFee increments of amount multiplied by 3 divided by 100', 'round increments of 1', 'lastReparation is equal to block timestamp', 'totalCitizens increments of 1', 'amountInvested increments of amount', 'piggyBank increments of ', 'collectedFee increments of amount multiplied by 3 divided by 100', 'While  is less then  Invalid symbol ', 'amountAlreadyPaidBack increments of ', 'lastCitizenPaid increments of 1', 'If msg sender corresponds to bribedCitizen', 'If msg sender corresponds to bribedCitizen', 'bribedCitizen is equal to newBribedCitizen', 'If msg sender corresponds to bribedCitizen', 'If msg sender corresponds to jester', 'jester is equal to newJester']"
Matthew,"['Matthew', 'onlyOwner', 'MatthewWon', 'StakeIncreased', 'owner', 'whale', 'blockheight', 'stake', 'period', 'DELTA', 'WINNERTAX_PRECENT', 'mustBeDestroyed', 'newPeriod', 'isSuccess', 'nextStake', 'isOtherSuccess', 'Matthew', 'setFacts', '', 'destroyWhenRoundOver', 'setNewPeriod', 'getPeriod', 'getNewPeriod', 'getDestroyedWhenRoundOver', 'getBlocksTillMatthew', 'owner is equal to msg sender', 'stake is equal to this balance', 'period is equal to newPeriod', 'blockheight is equal to block number', 'whale is equal to msg sender', 'If block number minus period is greater or equal to blockheight', 'If isSuccess corresponds to False', 'isSuccess is equal to whale send', '', 'If msg value is less then stake plus DELTA', 'mustBeDestroyed is equal to True', 'newPeriod is equal to _newPeriod', 'If blockheight plus period is greater then block number', 'If msg sender is different from owner']"
ResetPonzi8,"['ResetPonzi', 'persons', 'niceGuys', 'payoutIdx', 'currentNiceGuyIdx', 'investor', 'currentNiceGuy', 'ngidx', 'idx', 'Person', 'NiceGuy', 'Person has addr', 'NiceGuy has addr2', 'ResetPonzi', '', 'enter', 'currentNiceGuy is equal to msg sender', 'If msg value is different from 9 ether', 'If investor is greater then 8', 'niceGuys length increments of 1', 'niceGuys ngidx addr2 is equal to msg sender', 'If investor corresponds to 10', 'currentNiceGuy is equal to niceGuys currentNiceGuyIdx addr2', 'currentNiceGuyIdx increments of 1', 'If investor is less then 9', 'persons length increments of 1', 'persons idx addr is equal to msg sender', 'investor increments of 1', 'If investor corresponds to 11', 'investor is equal to 0', 'If idx is different from 0', 'While this balance is greater then 10 ether', 'payoutIdx increments of 1']"
TreasureChest,"['TreasureChest', 'onlyowner', 'investors', 'investors_needed_until_jackpot', 'totalplayers', 'fees', 'balance', 'totaldeposited', 'totalpaidout', 'owner', 'amount', 'tot_pl', 'payout', 'nr', 'InvestorArray', 'InvestorArray has etherAddress', 'InvestorArray has amount', 'TreasureChest', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 50 finney', 'totalplayers is equal to tot_pl plus 1', 'investors_needed_until_jackpot is equal to 30 minus ', 'investors length increments of 1', 'investors tot_pl etherAddress is equal to msg sender', 'investors tot_pl amount is equal to amount', 'fees is equal to amount divided by 15', 'balance increments of amount', 'totaldeposited increments of amount', 'If fees is different from 0', 'If balance is greater then fees', 'balance decreases of fees', 'totalpaidout increments of fees', 'While balance is greater then investors nr amount multiplied by 6 divided by 100 Invalid symbol ', 'If nr Invalid symbol 30 corresponds to 0 Invalid symbol ', 'payout is equal to investors nr amount multiplied by 18 divided by 100', 'balance decreases of investors nr amount multiplied by 18 divided by 100', 'totalpaidout increments of investors nr amount multiplied by 18 divided by 100', 'payout is equal to investors nr amount multiplied by 6 divided by 100', 'balance decreases of investors nr amount multiplied by 6 divided by 100', 'totalpaidout increments of investors nr amount multiplied by 6 divided by 100', 'nr increments of 1', 'owner is equal to new_owner']"
TimeGame3,"['timegame', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'TWELEVE_HOURS', 'regeneration', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'timegame', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'regeneration is equal to block timestamp', 'If regeneration plus TWELEVE_HOURS is less then block timestamp', 'If msg value is less then 1 ether', 'If msg value is greater then 50 ether', 'amount is equal to 50 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'regeneration is equal to block timestamp', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 200', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
NanoPyramid1,"['NanoPyramid', 'onlyowner', 'pyramidMultiplier', 'minAmount', 'maxAmount', 'fee', 'collectedFees', 'minFeePayout', 'owner', 'participants', 'payoutOrder', 'balance', 'amount', 'amountToRefund', 'payoutToSend', 'payout', 'idx', 'Participant', 'Participant has etherAddress', 'Participant has payout', 'NanoPyramid', '', 'enter', 'totalParticipants', 'awaitingParticipants', 'outstandingBalance', 'setOwner', 'owner is equal to msg sender', 'If msg sender corresponds to owner', 'If msg value is less then minAmount', 'collectedFees increments of msg value', 'If msg value is greater then maxAmount', 'If amountToRefund is greater or equal to minAmount', 'If not msg sender send', 'amount is equal to maxAmount', 'amount is equal to msg value', 'balance increments of  divided by 100', 'collectedFees increments of  divided by 100', 'While balance is greater then participants payoutOrder payout', 'balance decreases of payoutToSend', 'payoutOrder increments of 1', 'If collectedFees is greater or equal to minFeePayout', 'If not owner send', '', 'collectedFees is equal to 0', 'collectedFees is equal to 0', 'count is equal to participants length', 'count is equal to participants length minus payoutOrder', 'idx is equal to payoutOrder', None, 'idx is less then participants length', 'payout increments of participants idx payout', 'amount is equal to payout minus balance', 'owner is equal to _owner']"
Test,"['test', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'test', '', 'enter', 'kill', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value Invalid symbol 2 is different from 0', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount multiplied by 2', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'If msg sender corresponds to owner', 'owner is equal to _owner']"
The10ETHPyramid1,"['The10ETHPyramid', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'The10ETHPyramid', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 ether', 'If msg value is greater then 1 ether', 'amount is equal to 1 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 150', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
FiveTimes,"['fivetimes', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'fivetimes', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 999 ether', 'amount is equal to 999 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 500', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
SmartRevshare1,"['Managed', 'OfficialWebsite', 'SmartRevshare', 'OfficialWebsite inherits from Managed', 'SmartRevshare inherits from OfficialWebsite', 'onlyManager', 'manager', 'Invest', 'Payout', 'currentManager', 'officialWebsite', 'investors', 'payoutIdx', 'currentManager', 'balanc', 'payoutValue', 'currDay', 'idx', 'Investor', 'Investor has addr', 'Investor has value', 'Investor has lastDay', 'Investor has leftPayDays', 'Managed', '', 'setOfficialWebsite', '', 'SmartRevshare', 'found', '', 'invest', 'payout', 'testingContract', 'getDay', 'calculateROI', 'currentManager is equal to msg sender', 'If msg sender is different from currentManager', 'officialWebsite is equal to url', 'If msg sender corresponds to currentManager', 'currentManager is equal to msg sender', 'balanc increments of msg value', 'balanc increments of msg value', 'If msg value is less then 1 finney Invalid symbol ', None, 'idx is less then investors length', 'payoutValue is equal to investors idx value divided by 100', 'If balanc is less then payoutValue', 'If investors idx lastDay is greater or equal to currDay', 'If investors idx leftPayDays is less or equal to 0', 'payoutIdx is equal to idx', 'investors idx lastDay is equal to currDay', 'investors idx leftPayDays decreases of 1', 'balanc decreases of payoutValue', 'If msg value corresponds to 1 finney', 'If msg value corresponds to 2 finney', 'If msg value corresponds to 3 finney']"
DoubleYour5,"['doubleyour5', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'doubleyour5', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 5 ether', 'amount is equal to 5 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 200', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
CopyPaste,"['copypaste', 'onlyowner', 'persons', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'amount', 'idx', 'transactionAmount', 'Person', 'Person has etherAddress', 'Person has amount', 'copypaste', '', 'enter', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is less then 1 divided by 100 ether', 'If msg value is greater then 10 ether', 'amount is equal to 10 ether', 'amount is equal to msg value', 'persons length increments of 1', 'persons idx etherAddress is equal to msg sender', 'persons idx amount is equal to amount', 'If idx is different from 0', 'collectedFees increments of amount divided by 10', 'collectedFees is equal to 0', 'balance increments of amount minus amount divided by 10', 'balance increments of amount', 'While balance is greater then persons payoutIdx amount divided by 100 multiplied by 125', 'balance decreases of transactionAmount', 'payoutIdx increments of 1', 'owner is equal to _owner']"
Highlander,"['Highlander', 'onlyowner', 'contestant', 'PreviousTime', 'CurrentTime', 'active', 'Current_balance', 'owner', 'idx', 'Contestant', 'Contestant has etherAddress', 'Highlander', '', 'enter', 'kill', 'setOwner', 'CT', 'PT', 'bal', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'If msg value is different from 5 ether', 'contestant length increments of 1', 'contestant idx etherAddress is equal to msg sender', 'Current_balance is equal to this balance', 'CurrentTime is equal to now', 'If idx corresponds to 0', 'PreviousTime is equal to now', 'If CurrentTime minus PreviousTime is greater then 1 days', 'PreviousTime is equal to CurrentTime', 'PreviousTime is equal to CurrentTime', 'Current_balance is equal to this balance', 'If msg sender corresponds to owner Invalid symbol ', 'active is equal to 0', 'owner is equal to _owner', 'CurrTime is equal to CurrentTime', 'PrevTime is equal to PreviousTime', 'WebBal is equal to Current_balance']"
ResetPonzi1,"['ResetPonzi', 'persons', 'niceGuys', 'payoutIdx', 'currentNiceGuyIdx', 'investor', 'currentNiceGuy', 'beta', 'idx', 'ngidx', 'Person', 'NiceGuy', 'Person has addr', 'NiceGuy has addr2', 'ResetPonzi', '', 'currentNiceGuy is equal to msg sender', 'If msg value is different from 9 ether', 'If investor is less then 8', 'persons length increments of 1', 'persons idx addr is equal to msg sender', 'If investor is greater then 7', 'niceGuys length increments of 1', 'niceGuys ngidx addr2 is equal to msg sender', 'If investor is greater then 8', 'currentNiceGuy is equal to niceGuys currentNiceGuyIdx addr2', 'currentNiceGuyIdx increments of 1', 'If investor is less then 9', 'investor increments of 1', 'investor is equal to 0', 'While this balance is greater or equal to 10 ether', 'payoutIdx increments of 1']"
ResetPonzi3,"['ResetPonzi', 'persons', 'niceGuys', 'payoutIdx', 'currentNiceGuyIdx', 'investor', 'currentNiceGuy', 'beta', 'ngidx', 'idx', 'Person', 'NiceGuy', 'Person has addr', 'NiceGuy has addr2', 'ResetPonzi', '', 'funnel', 'currentNiceGuy is equal to msg sender', 'beta is equal to msg sender', 'If msg value is different from 9 ether', 'If investor is greater then 8', 'niceGuys length increments of 1', 'niceGuys ngidx addr2 is equal to msg sender', 'If investor corresponds to 10', 'currentNiceGuy is equal to niceGuys currentNiceGuyIdx addr2', 'currentNiceGuyIdx increments of 1', 'If investor is less then 9', 'persons length increments of 1', 'persons idx addr is equal to msg sender', 'investor increments of 1', 'If investor corresponds to 11', 'investor is equal to 0', 'While this balance is greater or equal to 10 ether', 'payoutIdx increments of 1']"
Tanya2,"['Tanya', 'onlyowner', 'participants', 'payoutIdx', 'collectedFees', 'balance', 'owner', 'fee', 'idx', 'txAmount', 'Participant', 'Participant has etherAddress', 'Participant has amount', 'Tanya', '', 'enter', 'collectFees', 'setOwner', 'If msg sender corresponds to owner', 'owner is equal to msg sender', 'collectedFees increments of fee', 'Invalid symbol participants length', 'participants idx etherAddress is equal to msg sender', 'participants idx amount is equal to msg value minus fee', 'balance increments of msg value minus fee', 'If balance is greater or equal to txAmount', 'If not participants payoutIdx etherAddress send', 'balance decreases of txAmount', 'Invalid symbol payoutIdx', 'If collectedFees corresponds to 0', 'If not owner send', 'collectedFees is equal to 0', 'owner is equal to _owner']"
x15v1,"['x15', 'onlyowner', 'crazyearners', 'deposits_until_jackpot', 'totalearners', 'feerate', 'profitrate', 'jackpotrate', 'alpha', 'feeamount', 'balance', 'totaldeposited', 'totalmoneyearned', 'kappa', 'calculator', 'beta', 'amount', 'tot_pl', 'payout', 'nr', 'earnerarray', 'earnerarray has etherAddress', 'earnerarray has amount', 'x15', '', 'enter', 'If msg sender corresponds to kappa', 'kappa is equal to msg sender', 'If msg value is less then 30 ether', 'totalearners is equal to tot_pl plus 1', 'deposits_until_jackpot is equal to 20 minus ', 'crazyearners length increments of 1', 'crazyearners tot_pl etherAddress is equal to msg sender', 'crazyearners tot_pl amount is equal to amount', 'feeamount is equal to amount multiplied by alpha divided by 100', 'balance increments of amount', 'totaldeposited increments of amount', 'If feeamount is different from 0', 'If balance is greater then feeamount', 'balance decreases of feeamount', 'totalmoneyearned increments of feeamount', 'If alpha is less then 100', 'alpha increments of 30', 'beta is equal to alpha plus crazyearners tot_pl amount', 'calculator is equal to alpha plus beta divided by 2', 'alpha is equal to 100', 'While balance is greater then crazyearners nr amount multiplied by 500 divided by 100 Invalid symbol ', 'If  Invalid symbol balance is greater then crazyearners nr amount multiplied by 1500 divided by 100', 'payout is equal to crazyearners nr amount multiplied by 1500 divided by 100', 'balance decreases of crazyearners nr amount multiplied by 1500 divided by 100', 'totalmoneyearned increments of crazyearners nr amount multiplied by 1500 divided by 100', 'payout is equal to crazyearners nr amount multiplied by 500 divided by 100', 'balance decreases of crazyearners nr amount multiplied by 500 divided by 100', 'totalmoneyearned increments of crazyearners nr amount multiplied by 500 divided by 100', 'nr increments of 1']"
NiceGuyTax3,"['NiceGuyTax', 'investors', 'niceGuys', 'payoutIndex', 'currentNiceGuyIndex', 'investorIndex', 'currentNiceGuy', 'index', 'niceGuyIndex', 'Investor', 'NiceGuy', 'Investor has addr', 'NiceGuy has addr', 'NiceGuyTax', '', 'currentNiceGuy is equal to msg sender', 'If msg value is different from 9 ether', 'If investorIndex is less then 8', 'investors length increments of 1', 'investors index addr is equal to msg sender', 'If investorIndex is greater then 7', 'niceGuys length increments of 1', 'niceGuys niceGuyIndex addr is equal to msg sender', 'If investorIndex is greater then 8', 'currentNiceGuy is equal to niceGuys currentNiceGuyIndex addr', 'currentNiceGuyIndex increments of 1', 'If investorIndex is less then 9', 'investorIndex increments of 1', 'investorIndex is equal to 0', 'While this balance is greater then 9 ether', 'payoutIndex increments of 1']"
SwarmRedistribution5,"['RES', 'SwarmRedistribution', 'SwarmRedistribution inherits from RES', 'onlyJohan', 'Transfer', 'Bought', 'Sold', 'Swarm', 'name', 'symbol', 'decimals', 'totalSupply', 'balanceOf', 'JohanNygren', 'dividendPathways', 'totalBasicIncome', 'taxRate', 'swarmTree', 'inSwarmTree', 'JohanInSwarm', 'taxCollected', 'sentAmount', 'i', 'timeStamp', 'node', 'share', 'i', 'node', 'parent', 'index', 'isJohan', 'JohanWasInSwarm', 'i', 'dividendPathway', 'Node', 'dividendPathway has from', 'dividendPathway has amount', 'dividendPathway has timeStamp', 'Node has node', 'Node has parent', 'Node has index', 'RES', 'buy', 'SwarmRedistribution', 'changeJohanNygrensAddress', 'sell', 'transfer', 'swarmRedistribution', 'iterateThroughSwarm', 'doSwarm', 'removeDividendPathway', 'name is equal to RES', 'symbol is equal to RES', 'decimals is equal to 18', ' is equal to msg value', 'totalSupply increments of msg value', 'taxRate is equal to 20', 'JohanNygren is equal to 0x948176CB42B65d835Ee4324914B104B66fB93B52', 'If msg sender is different from JohanNygren', 'JohanNygren is equal to _newAddress', 'If  is less then _value', ' decreases of _value', 'totalSupply decreases of _value', 'If _to corresponds to msg sender', 'If  is less then _value', 'If  plus _value is less then ', 'If swarmRedistribution corresponds to True', 'sentAmount is equal to _value', 'sentAmount is equal to _value minus taxCollected', ' decreases of sentAmount', ' increments of _value minus taxCollected', 'If swarmTree length is different from 0', 'If dividendPathways _node length is different from 0', None, 'i is less then dividendPathways _node length', 'If  corresponds to False', 'If timeStamp is less or equal to _timeStamp', 'If dividendPathways _node i from corresponds to JohanNygren', 'JohanInSwarm is equal to True', '', 'share is equal to _taxCollected', 'share is equal to 0', None, 'i is less then swarmTree length', 'If node corresponds to JohanNygren', 'isJohan is equal to True', '', ' increments of share', ' increments of share', 'If dividendPathways parent index amount minus _taxCollected is greater then 0', 'dividendPathways parent index amount decreases of _taxCollected', '', 'Invalid symbol swarmTree', 'Invalid symbol JohanInSwarm', 'If not JohanWasInSwarm', 'Invalid symbol dividendPathways node index', None, 'i is less then dividendPathways node length minus 1', ' is equal to ', 'Invalid symbol dividendPathways node length']"
