Name,Text,Target
0x19e6bf254abf5abc925ad72d32bac44c6c03d3a4,"['SafeMath', 'ERC20Interface', 'LockMyBSOV', 'Transfer', 'Approval', 'TokensFrozen', 'TokensUnfrozen', 'tokenContract', 'PRECISION', 'timeUntilUnlocked', 'maxWithdrawalAmount', 'timeBetweenWithdrawals', 'unfreezeDate', 'balance', 'lastWithdrawal', '_adjustedValue', 'add', 'sub', 'mul', 'div', 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', None, 'withdraw', 'getBalance', 'getLastWithdrawal', 'getTimeLeft', 'receiveApproval', 'c is equal to a plus b', 'c is equal to a minus b', 'c is equal to a multiplied by b', 'c is equal to a divided by b', 'unfreezeDate is equal to now plus timeUntilUnlocked', ' decreases of _amount', ' is equal to now', ' increments of _adjustedValue']",0
0xaf350211414c5dc176421ea05423f0cc494261fb,"['SafeMath', 'ERC223', 'ContractReceiver', 'ERC223I', 'ERC20', 'ERC20Wrapper', 'ERC223I inherits from ERC223', 'ERC20Wrapper inherits from ContractReceiver', 'ERC20Wrapper inherits from ERC20', 'nonReentrant', 'Transfer', 'ERC223Transfer', 'Transfer', 'Approval', 'Burn', 'Mint', 'c', 'c', 'c', 'totalSupply', 'balances', 'name', 'symbol', 'decimals', 'totalSupply', 'empty', 'length', 'reciever', 'rentrancy_lock', 'originalToken', '_balances', '_allowances', '_name', '_symbol', 'mul', 'div', 'sub', 'add', 'balanceOf', 'name', 'symbol', 'decimals', 'totalSupply', 'transfer', 'transfer', 'tokenFallback', 'name', 'symbol', 'decimals', 'totalSupply', 'transfer', 'transfer', 'isContract', 'transferToAddress', 'transferToContract', 'balanceOf', 'totalSupply', 'balanceOf', 'allowance', 'approve', 'transfer', 'transferFrom', 'ERC20Wrapper', 'totalSupply', 'decimals', 'balanceOf', 'allowance', 'name', 'symbol', '', 'approve', 'transfer', 'transferFrom', 'increaseAllowance', 'decreaseAllowance', 'tokenFallback', 'burn', 'burnFrom', '_transfer', '_approve', '_mint', '_burn', '', '', 'If balanceOf is less then _value', ' is equal to ', ' is equal to ', 'If balanceOf is less then _value', ' is equal to ', ' is equal to ', 'rentrancy_lock is equal to True', 'rentrancy_lock is equal to False', 'originalToken is equal to ERC223', '_name is equal to name', '_symbol is equal to symbol', ' is equal to _balances sender sub', ' is equal to _balances recipient add', ' is equal to amount', ' is equal to _balances account add', ' is equal to _balances account sub']",0
0x4df395e6bb5d46dceac7255af70034d103d9f684,"['SafeMath', 'Owned', 'COCO', 'COCO inherits from SafeMath', 'COCO inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0x733fa571c2db987dbdb7767fabf8392300f456d6,"['IERC20', 'EthToDaiTradeHelperV4', '_DAI', '_DDAI', '_DUSDC', 'transfer', 'approve', 'balanceOf', 'allowance', 'tradeEthForDai', 'tradeDaiForEth', 'tradeDDaiForDUSDC', 'tradeDUSDCForDDai', '_revertOnFailure', 'daiReceived is equal to _DAI balanceOf', 'ok is equal to ', 'If _DAI allowance is different from ', 'ethReceived is equal to ', ' is equal to ', 'If _DDAI allowance is different from ', 'dUSDCReceived is equal to _DUSDC balanceOf', 'ok is equal to ', 'If _DUSDC allowance is different from ', 'dDaiReceived is equal to _DDAI balanceOf', 'ok is equal to ', 'If not ok']",0
0x691c25c461dafc47792b6e4d674fbb637bca1c6f,"['ERC20Interface', 'IERC20', 'SafeMath', 'Ownable', 'ERC20', 'ERC20Detailed', 'Roles', 'MinterRole', 'ERC20Mintable', 'iBlockchainBankAndTrustToken', 'ERC20 inherits from IERC20', 'ERC20 inherits from Ownable', 'ERC20Detailed inherits from IERC20', 'ERC20Mintable inherits from ERC20', 'ERC20Mintable inherits from MinterRole', 'iBlockchainBankAndTrustToken inherits from ERC20', 'iBlockchainBankAndTrustToken inherits from ERC20Detailed', 'iBlockchainBankAndTrustToken inherits from ERC20Mintable', 'onlyOwner', 'onlyMinter', 'Transfer', 'Approval', 'Transfer', 'Approval', 'MinterAdded', 'MinterRemoved', 'c', 'c', 'c', 'c', 'owner', '_balances', '_allowed', '_totalSupply', '_name', '_symbol', '_decimals', '_minters', 'version', 'Role', 'Role has bearer', 'totalSharesIssued', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'transfer', 'approve', 'transferFrom', 'totalSupply', 'balanceOf', 'allowance', 'mul', 'div', 'sub', 'add', 'mod', None, 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'increaseAllowance', 'decreaseAllowance', '_transfer', '_mint', '_burn', '_approve', '_burnFrom', 'transferOtherERC20Assets', None, 'name', 'symbol', 'decimals', 'add', 'remove', 'has', None, 'isMinter', 'addMinter', 'renounceMinter', '_addMinter', '_removeMinter', 'mint', None, 'If a corresponds to 0', 'owner is equal to msg sender', ' is equal to _balances from sub', ' is equal to _balances to add', '_totalSupply is equal to _totalSupply add', ' is equal to _balances account add', '_totalSupply is equal to _totalSupply sub', ' is equal to _balances account sub', ' is equal to value', '_name is equal to name', '_symbol is equal to symbol', '_decimals is equal to decimals', ' is equal to True', ' is equal to False']",0
0xb567930450b78d0c1bda82bde363abe2fdc3102d,"['SafeMath', 'Initializable', 'Adminable', 'Bridge', 'Adminable inherits from Initializable', 'Bridge inherits from Adminable', 'initializer', 'ifAdmin', 'onlyOperator', 'NewHeight', 'NewOperator', 'c', 'c', 'c', 'c', 'initialized', 'initializing', 'wasInitializing', 'cs', '______gap', 'ADMIN_SLOT', 'slot', 'slot', 'GENESIS', 'tipHash', 'genesisBlockNumber', 'parentBlockInterval', 'lastParentBlock', 'operator', 'periods', 'genesisPeriod', 'newPeriod', 'Period', 'Period has height', 'Period has timestamp', 'Period has parentBlockNumber', 'Period has parentBlockHash', 'mul', 'div', 'sub', 'add', 'mod', 'isConstructor', 'admin', 'implementation', '_admin', 'initialize', 'setOperator', 'getParentBlockInterval', 'setParentBlockInterval', 'submitPeriod', 'If a corresponds to 0', 'initializing is equal to True', 'initialized is equal to True', 'initializing is equal to wasInitializing', 'tipHash is equal to GENESIS', ' is equal to genesisPeriod', 'genesisBlockNumber is equal to block number', 'parentBlockInterval is equal to _parentBlockInterval', 'operator is equal to msg sender', 'operator is equal to _operator', 'parentBlockInterval is equal to _parentBlockInterval', 'newHeight is equal to periods _prevHash height plus 1', 'If newHeight is greater then periods tipHash height', 'tipHash is equal to _root', 'lastParentBlock is equal to block number', ' is equal to newPeriod']",0
0x23433f70daf6047ded2479ad7cafc2b843fffd38,"['WethDeposit', 'transfer_in_mem', 'transfer_in_mem', 'transfer_out_mem', None, 'deposit']",0
0xd75b02dc969182fd9a8cbc4f12f3502c61802747,"['Owned', 'EtherBoxLevels', 'EtherBoxLevels inherits from Owned', 'onlyOwner', 'owner', 'newOwner', 'mlm', 'pack', 'users', 'paid', 'i', 'bonus', 'changeOwner', 'acceptOwnership', None, 'setBonus', 'setPack', 'setSponsor', 'sponsor', 'join', '', 'newOwner is equal to _newOwner', 'If msg sender corresponds to newOwner', 'owner is equal to newOwner', 'mlm is equal to ', 'pack is equal to 70000000000000000', 'owner is equal to msg sender', ' is equal to owner', ' is equal to _bonus', 'pack is equal to _pack', ' is equal to _sponsor', 'If  corresponds to ', 'ref is equal to owner', ' is equal to ref', None, 'i is less then mlm length', 'If ref corresponds to owner', 'If bonus is greater then 0', 'paid increments of bonus', 'ref is equal to ']",0
0x94a1b5cdb22c43faab4abeb5c74999895464ddaf,"['MiMC', 'MerkleTreeWithHistory', 'IVerifier', 'Mixer', 'Mixer inherits from MerkleTreeWithHistory', 'Deposit', 'Withdraw', 'levels', 'ROOT_HISTORY_SIZE', '_roots', 'current_root', '_filled_subtrees', '_zeros', 'next_index', 'i', 'k', 'R', 'C', 'current_index', 'current_level_hash', 'left', 'right', 'i', 'i', 'transferValue', 'isDepositsEnabled', 'operator', 'nullifierHashes', 'commitments', 'verifier', 'root', 'nullifierHash', 'receiver', 'fee', 'MiMCSponge', None, 'hashLeftRight', '_insert', 'isKnownRoot', 'getLastRoot', 'roots', 'filled_subtrees', 'zeros', 'verifyProof', None, 'deposit', 'withdraw', 'toggleDeposits', 'changeOperator', 'isSpent', 'levels is equal to tree_levels', None, 'i is less then levels', '_roots is equal to ', ' is equal to hashLeftRight', 'R is equal to addmod', ' is equal to MiMC MiMCSponge', 'R is equal to addmod', ' is equal to MiMC MiMCSponge', 'mimc_hash is equal to R', 'next_index increments of 1', None, 'i is less then levels', 'If current_index Invalid symbol 2 corresponds to 0', 'left is equal to current_level_hash', 'right is equal to ', ' is equal to current_level_hash', 'left is equal to ', 'right is equal to current_level_hash', 'current_level_hash is equal to hashLeftRight', 'current_index is divided by 2', 'current_root is equal to  Invalid symbol ROOT_HISTORY_SIZE', ' is equal to current_level_hash', 'If root corresponds to 0', 'i is equal to current_root', None, 'i is less then 2 Invalid symbol 256 minus 1', 'If root corresponds to ', 'i is equal to ROOT_HISTORY_SIZE minus 1', None, 'i is greater then current_root', 'If root corresponds to ', 'verifier is equal to IVerifier', 'transferValue is equal to _transferValue', 'operator is equal to _operator', ' is equal to True', ' is equal to True', 'If fee is greater then 0', 'isDepositsEnabled is equal to ', 'operator is equal to _newAccount']",0
0x504b60a4133699c7056b58d3fe11ea73865a2d65,"['SafeMath', 'ERC20Interface', 'ApproveAndCallFallBack', 'Owned', 'CapitalCoinExtended', 'CapitalCoinExtended inherits from ERC20Interface', 'CapitalCoinExtended inherits from Owned', 'onlyOwner', 'Transfer', 'Approval', 'OwnershipTransferred', 'owner', 'newOwner', 'symbol', 'name', 'decimals', '_totalSupply', 'balances', 'allowed', 'add', 'sub', 'mul', 'div', 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'receiveApproval', 'Owned', 'transferOwnership', 'acceptOwnership', 'CapitalCoinExtended', 'totalSupply', 'balanceOf', 'transfer', 'approve', 'transferFrom', 'allowance', 'approveAndCall', '', 'transferAnyERC20Token', 'c is equal to a plus b', 'c is equal to a minus b', 'c is equal to a multiplied by b', 'c is equal to a divided by b', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', 'symbol is equal to CPTLX', 'name is equal to Capital Coin Extended', 'decimals is equal to 8', '_totalSupply is equal to 50000000000 multiplied by 10 Invalid symbol ', ' is equal to _totalSupply', ' is equal to msg sender sub', ' is equal to balances to add', ' is equal to tokens', ' is equal to balances from sub', ' is equal to allowed from msg sender sub', ' is equal to balances to add', ' is equal to tokens']",0
0x497559ddecd57028990d6df58eff962b493829d8,"['Context', 'Owned', 'IERC20', 'brrrrrrr', 'SafeMath', 'NameFilter', 'brrrrrrr inherits from IERC20', 'brrrrrrr inherits from Context', 'brrrrrrr inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Transfer', 'Approval', 'Transfer', 'Approval', 'iBailout', 'bBailout', 'owner', 'newOwner', '_balances', '_allowances', 'lastBailout', '_totalSupply', 'name', 'symbol', 'decimals', 'bailoutEnd', 'individualBailoutAmount', 'individualBailoutMaxBalance', 'bailoutRules', 'mostRecent', 'lastUpdated', 'rate', 'brr', 'timeDiff', 'timeDiff', 'amount', 'supplyNew', 'supplyNew', 'fname', 'thisToken', '_owner', 'c', 'c', 'c', 'c', '_temp', '_length', 'i', '_ret', 'bailoutRulesStruct', 'bailoutRulesStruct has amount', 'bailoutRulesStruct has minBalance', 'bailoutRulesStruct has kind', 'bailoutRulesStruct has cost', None, '_msgSender', '_msgData', None, 'transferOwnership', 'acceptOwnership', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', None, 'testView', 'adjustSupply', 'individualBailout', 'bigBailout', 'setBailoutRule', 'setBailoutEnd', 'setIndividualBailout', 'newFedData', 'approveOtherContract', 'adminwithdrawal', 'clearETH', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', 'increaseAllowance', 'decreaseAllowance', '_transfer', '_mint', '_burn', '_approve', '_beforeTokenTransfer', 'add', 'sub', 'sub', 'mul', 'div', 'div', 'mod', 'mod', 'nameFilter', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', 'symbol is equal to BRSD', 'name is equal to BRRRRRRR', 'decimals is equal to 2', 'mostRecent is equal to 604451600000000', 'lastUpdated is equal to 1586304000', 'rate is equal to 65018849', 'brr is equal to True', 'bailoutEnd is equal to 1590969600', 'individualBailoutAmount is equal to 120000', 'individualBailoutMaxBalance is equal to 10 Invalid symbol 18', 'bailoutRules 0 amount is equal to 50 multiplied by 10 Invalid symbol 3 multiplied by ', 'bailoutRules 0 minBalance is equal to 0', 'bailoutRules 0 kind is equal to Individual Plus', 'bailoutRules 0 cost is equal to 10 Invalid symbol 15', 'bailoutRules 1 amount is equal to 750 multiplied by 10 Invalid symbol 3 multiplied by ', 'bailoutRules 1 minBalance is equal to 0', 'bailoutRules 1 kind is equal to Small Business', 'bailoutRules 1 cost is equal to 10 Invalid symbol 16', 'bailoutRules 2 amount is equal to 10 multiplied by 10 Invalid symbol 6 multiplied by ', 'bailoutRules 2 minBalance is equal to 10 Invalid symbol 18', 'bailoutRules 2 kind is equal to Medium Business', 'bailoutRules 2 cost is equal to 10 Invalid symbol 17', 'bailoutRules 3 amount is equal to 200 multiplied by 10 Invalid symbol 6 multiplied by ', 'bailoutRules 3 minBalance is equal to 10 multiplied by 10 Invalid symbol 18', 'bailoutRules 3 kind is equal to Big Business', 'bailoutRules 3 cost is equal to 10 Invalid symbol 18', 'bailoutRules 4 amount is equal to 100 multiplied by 10 Invalid symbol 9 multiplied by ', 'bailoutRules 4 minBalance is equal to 250 multiplied by 10 Invalid symbol 18', 'bailoutRules 4 kind is equal to Big Bank', 'bailoutRules 4 cost is equal to 25 multiplied by 10 Invalid symbol 18', '', 'If _totalSupply is less then supplyNew', 'If mostRecent is greater then amount', 'If _totalSupply is greater then supplyNew', 'If  is greater or equal to amount', ' is equal to now', 'bailoutRules index amount is equal to amount', 'bailoutRules index minBalance is equal to minBalance', 'bailoutRules index kind is equal to kind', 'bailoutRules index cost is equal to cost', 'bailoutEnd is equal to endtime', 'individualBailoutAmount is equal to amount', 'individualBailoutMaxBalance is equal to max', 'mostRecent is equal to _mostRecent', 'lastUpdated is equal to _lastUpdated', 'rate is equal to _rate', 'brr is equal to _brr', 'If _totalSupply is greater or equal to _mostRecent', 'If  is greater or equal to _totalSupply sub', ' is equal to _balances sender sub', ' is equal to _balances recipient add', '_totalSupply is equal to _totalSupply add', ' is equal to _balances account add', ' is equal to _balances account sub', '_totalSupply is equal to _totalSupply sub', ' is equal to amount', 'If a corresponds to 0', None, 'i is less then _length']",0
0x8084db66552b505cbf18359cb4ead0fb059c65d8,"['SafeMath', 'Owned', 'ZJYB', 'ZJYB inherits from SafeMath', 'ZJYB inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0x1d2662efae81adf192a9f8cd5286bed3d3987bbf,"['SafeMath', 'ERC20Interface', 'ApproveAndCallFallBack', 'Owned', 'HOST', 'HOST inherits from ERC20Interface', 'HOST inherits from Owned', 'HOST inherits from SafeMath', 'onlyOwner', 'Transfer', 'Approval', 'OwnershipTransferred', 'owner', 'newOwner', 'symbol', 'name', 'decimals', '_totalSupply', 'balances', 'allowed', 'safeAdd', 'safeSub', 'safeMul', 'safeDiv', 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'receiveApproval', None, 'transferOwnership', 'acceptOwnership', None, 'totalSupply', 'balanceOf', 'transfer', 'approve', 'transferFrom', 'allowance', 'approveAndCall', '', 'transferAnyERC20Token', 'c is equal to a plus b', 'c is equal to a minus b', 'c is equal to a multiplied by b', 'c is equal to a divided by b', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', 'symbol is equal to HOST', 'name is equal to Hosting Token', 'decimals is equal to 8', '_totalSupply is equal to 10000000000000000', ' is equal to _totalSupply', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to tokens', ' is equal to safeSub', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to tokens']",0
0x70e8de73ce538da2beed35d14187f6959a8eca96,"['Proxy', 'AddressUtils', 'UpgradeabilityProxy', 'AdminUpgradeabilityProxy', 'FiatTokenProxy', 'UpgradeabilityProxy inherits from Proxy', 'AdminUpgradeabilityProxy inherits from UpgradeabilityProxy', 'FiatTokenProxy inherits from AdminUpgradeabilityProxy', 'ifAdmin', 'Upgraded', 'AdminChanged', 'size', 'IMPLEMENTATION_SLOT', 'slot', 'slot', 'ADMIN_SLOT', 'slot', 'slot', '', '_implementation', '_delegate', '_willFallback', '_fallback', 'isContract', None, '_implementation', '_upgradeTo', '_setImplementation', None, 'admin', 'implementation', 'changeAdmin', 'upgradeTo', 'upgradeToAndCall', '_admin', '_setAdmin', '_willFallback', None]",0
0x049e4d10c1b7280cfed5b0d990e39f9c54529a32,"['DSPauseAbstract', 'VatAbstract', 'CatAbstract', 'JugAbstract', 'FlipAbstract', 'SpotAbstract', 'FlipperMomAbstract', 'FlipFabAbstract', 'SpellAction', 'DssSpell', 'MCD_VAT', 'MCD_CAT', 'MCD_JUG', 'MCD_SPOT', 'MCD_END', 'FLIPPER_MOM', 'FLIP_FAB', 'MCD_JOIN_USDC_A', 'PIP_USDC', 'THOUSAND', 'MILLION', 'WAD', 'RAY', 'RAD', 'TWENTY_PCT_RATE', 'ilk', 'MCD_FLIP_USDC_A', 'pause', 'action', 'tag', 'eta', 'sig', 'expiration', 'done', '_tag', '_action', 'delay', 'plot', 'exec', 'rely', 'init', 'file', 'file', 'file', 'file', 'file', 'init', 'file', 'file', 'file', 'rely', 'file', 'file', 'file', 'file', 'poke', 'deny', 'newFlip', 'execute', None, 'schedule', 'cast', 'action is equal to ', 'sig is equal to abi encodeWithSignature', 'tag is equal to _tag', 'expiration is equal to now plus 30 days', 'eta is equal to now plus pause delay', 'done is equal to True']",0
